Subject,SubjectGroup,CommonSubjectLabel,qualification,year,SubjectTaken,SCQFLevel
PC Passport: Intermediate,OtherComputing,NA,NationalProgressionAward,2017,Yes,5
PC Passport: Intermediate,OtherComputing,NA,NationalProgressionAward,2017,Yes,6
Software Development,OtherComputing,NA,NationalProgressionAward,2017,Yes,2
Software Development,OtherComputing,NA,NationalProgressionAward,2017,Yes,3
Software Development,OtherComputing,NA,NationalProgressionAward,2017,Yes,4
Software Development,OtherComputing,NA,NationalProgressionAward,2017,Yes,5
Software Development,OtherComputing,NA,NationalProgressionAward,2017,Yes,6
Software Development,OtherComputing,NA,NationalProgressionAward,2018,Yes,2
Software Development,OtherComputing,NA,NationalProgressionAward,2018,Yes,3
Software Development,OtherComputing,NA,NationalProgressionAward,2018,Yes,4
Software Development,OtherComputing,NA,NationalProgressionAward,2018,Yes,5
Software Development,OtherComputing,NA,NationalProgressionAward,2018,Yes,6
Software Development,OtherComputing,NA,NationalProgressionAward,2019,Yes,2
Software Development,OtherComputing,NA,NationalProgressionAward,2019,Yes,3
Software Development,OtherComputing,NA,NationalProgressionAward,2019,Yes,4
Software Development,OtherComputing,NA,NationalProgressionAward,2019,Yes,5
Software Development,OtherComputing,NA,NationalProgressionAward,2019,Yes,6
Software Development,OtherComputing,NA,NationalProgressionAward,2020,Yes,2
Software Development,OtherComputing,NA,NationalProgressionAward,2020,Yes,3
Software Development,OtherComputing,NA,NationalProgressionAward,2020,Yes,4
Software Development,OtherComputing,NA,NationalProgressionAward,2020,Yes,5
Software Development,OtherComputing,NA,NationalProgressionAward,2020,Yes,6
Software Development,OtherComputing,NA,NationalProgressionAward,2021,Yes,2
Software Development,OtherComputing,NA,NationalProgressionAward,2021,Yes,3
Software Development,OtherComputing,NA,NationalProgressionAward,2021,Yes,4
Software Development,OtherComputing,NA,NationalProgressionAward,2021,Yes,5
Software Development,OtherComputing,NA,NationalProgressionAward,2021,Yes,6
Web Design,OtherComputing,NA,NationalProgressionAward,2020,Yes,2
Web Design,OtherComputing,NA,NationalProgressionAward,2020,Yes,3
Web Design,OtherComputing,NA,NationalProgressionAward,2020,Yes,4
Web Design,OtherComputing,NA,NationalProgressionAward,2020,Yes,5
Web Design,OtherComputing,NA,NationalProgressionAward,2020,Yes,6
Web Design,OtherComputing,NA,NationalProgressionAward,2021,Yes,2
Web Design,OtherComputing,NA,NationalProgressionAward,2021,Yes,3
Web Design,OtherComputing,NA,NationalProgressionAward,2021,Yes,4
Web Design,OtherComputing,NA,NationalProgressionAward,2021,Yes,5
Web Design,OtherComputing,NA,NationalProgressionAward,2021,Yes,6
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2014,Yes,2
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2014,Yes,3
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2014,Yes,4
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2014,Yes,5
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2014,Yes,6
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2015,Yes,2
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2015,Yes,3
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2015,Yes,4
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2015,Yes,5
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2015,Yes,6
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2016,Yes,2
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2016,Yes,3
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2016,Yes,4
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2016,Yes,5
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2016,Yes,6
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2017,Yes,2
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2017,Yes,3
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2017,Yes,4
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2017,Yes,5
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2017,Yes,6
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2018,Yes,2
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2018,Yes,3
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2018,Yes,4
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2018,Yes,5
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2018,Yes,6
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2021,Yes,2
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2021,Yes,3
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2021,Yes,4
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2021,Yes,5
Web Design Fundamentals,OtherComputing,NA,NationalProgressionAward,2021,Yes,6
Computer Arts and Animation,Computing,NA,NationalCertificate,2021,No uptake,3
Computer Arts and Animation,Computing,NA,NationalCertificate,2021,No uptake,4
Computer Arts and Animation,Computing,NA,NationalCertificate,2021,No uptake,5
Computer Arts and Animation,Computing,NA,NationalCertificate,2021,No uptake,6
Computer Games Development,Computing,NA,NationalCertificate,2014,Yes,3
Computer Games Development,Computing,NA,NationalCertificate,2014,Yes,4
Computer Games Development,Computing,NA,NationalCertificate,2014,Yes,5
Computer Games Development,Computing,NA,NationalCertificate,2014,Yes,6
Computer Games Development,Computing,NA,NationalCertificate,2021,Yes,3
Computer Games Development,Computing,NA,NationalCertificate,2021,Yes,4
Computer Games Development,Computing,NA,NationalCertificate,2021,Yes,5
Computer Games Development,Computing,NA,NationalCertificate,2021,Yes,6
Computer Games Development,Computing,NA,NationalProgressionAward,2014,Yes,2
Computer Games Development,Computing,NA,NationalProgressionAward,2014,Yes,3
Computer Games Development,Computing,NA,NationalProgressionAward,2014,Yes,4
Computer Games Development,Computing,NA,NationalProgressionAward,2014,Yes,5
Computer Games Development,Computing,NA,NationalProgressionAward,2014,Yes,6
Computer Games Development,Computing,NA,NationalProgressionAward,2015,Yes,2
Computer Games Development,Computing,NA,NationalProgressionAward,2015,Yes,3
Computer Games Development,Computing,NA,NationalProgressionAward,2015,Yes,4
Computer Games Development,Computing,NA,NationalProgressionAward,2015,Yes,5
Computer Games Development,Computing,NA,NationalProgressionAward,2015,Yes,6
Computer Games Development,Computing,NA,NationalProgressionAward,2016,Yes,2
Computer Games Development,Computing,NA,NationalProgressionAward,2016,Yes,3
Computer Games Development,Computing,NA,NationalProgressionAward,2016,Yes,4
Computer Games Development,Computing,NA,NationalProgressionAward,2016,Yes,5
Computer Games Development,Computing,NA,NationalProgressionAward,2016,Yes,6
Computer Games Development,Computing,NA,NationalProgressionAward,2017,Yes,2
Computer Games Development,Computing,NA,NationalProgressionAward,2017,Yes,3
Computer Games Development,Computing,NA,NationalProgressionAward,2017,Yes,4
Computer Games Development,Computing,NA,NationalProgressionAward,2017,Yes,5
Computer Games Development,Computing,NA,NationalProgressionAward,2017,Yes,6
Computer Games Development,Computing,NA,NationalProgressionAward,2018,Yes,2
Computer Games Development,Computing,NA,NationalProgressionAward,2018,Yes,3
Computer Games Development,Computing,NA,NationalProgressionAward,2018,Yes,4
Computer Games Development,Computing,NA,NationalProgressionAward,2018,Yes,5
Computer Games Development,Computing,NA,NationalProgressionAward,2018,Yes,6
Computer Games Development,Computing,NA,NationalProgressionAward,2019,Yes,2
Computer Games Development,Computing,NA,NationalProgressionAward,2019,Yes,3
Computer Games Development,Computing,NA,NationalProgressionAward,2019,Yes,4
Computer Games Development,Computing,NA,NationalProgressionAward,2019,Yes,5
Computer Games Development,Computing,NA,NationalProgressionAward,2019,Yes,6
Computer Games Development,Computing,NA,NationalProgressionAward,2020,Yes,2
Computer Games Development,Computing,NA,NationalProgressionAward,2020,Yes,3
Computer Games Development,Computing,NA,NationalProgressionAward,2020,Yes,4
Computer Games Development,Computing,NA,NationalProgressionAward,2020,Yes,5
Computer Games Development,Computing,NA,NationalProgressionAward,2020,Yes,6
Computer Games Development,Computing,NA,NationalProgressionAward,2021,Yes,2
Computer Games Development,Computing,NA,NationalProgressionAward,2021,Yes,3
Computer Games Development,Computing,NA,NationalProgressionAward,2021,Yes,4
Computer Games Development,Computing,NA,NationalProgressionAward,2021,Yes,5
Computer Games Development,Computing,NA,NationalProgressionAward,2021,Yes,6
Computer Games: Creative Development,Computing,NA,NationalCertificate,2021,No uptake,3
Computer Games: Creative Development,Computing,NA,NationalCertificate,2021,No uptake,4
Computer Games: Creative Development,Computing,NA,NationalCertificate,2021,No uptake,5
Computer Games: Creative Development,Computing,NA,NationalCertificate,2021,No uptake,6
Computer Games: Software Development,Computing,NA,NationalCertificate,2021,No uptake,3
Computer Games: Software Development,Computing,NA,NationalCertificate,2021,No uptake,4
Computer Games: Software Development,Computing,NA,NationalCertificate,2021,No uptake,5
Computer Games: Software Development,Computing,NA,NationalCertificate,2021,No uptake,6
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2015,Yes,2
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2015,Yes,3
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2015,Yes,4
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2015,Yes,5
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2015,Yes,6
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2016,Yes,2
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2016,Yes,3
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2016,Yes,4
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2016,Yes,5
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2016,Yes,6
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2021,Yes,2
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2021,Yes,3
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2021,Yes,4
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2021,Yes,5
Computer Networks and Systems,Computing,NA,NationalProgressionAward,2021,Yes,6
Computer Refurbishment,Computing,NA,NationalProgressionAward,2019,Yes,2
Computer Refurbishment,Computing,NA,NationalProgressionAward,2019,Yes,3
Computer Refurbishment,Computing,NA,NationalProgressionAward,2019,Yes,4
Computer Refurbishment,Computing,NA,NationalProgressionAward,2019,Yes,5
Computer Refurbishment,Computing,NA,NationalProgressionAward,2019,Yes,6
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2015,Yes,2
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2015,Yes,3
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2015,Yes,4
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2015,Yes,5
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2015,Yes,6
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2016,Yes,2
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2016,Yes,3
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2016,Yes,4
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2016,Yes,5
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2016,Yes,6
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2017,Yes,2
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2017,Yes,3
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2017,Yes,4
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2017,Yes,5
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2017,Yes,6
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2021,Yes,2
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2021,Yes,3
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2021,Yes,4
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2021,Yes,5
Computers and Digital Photography,Computing,NA,NationalProgressionAward,2021,Yes,6
Computing,Computing,NA,OrdinaryGrade,1986,Yes,5
Computing,Computing,NA,OrdinaryGrade,1987,Yes,5
Computing,Computing,NA,OrdinaryGrade,1988,Yes,5
Computing,Computing,NA,OrdinaryGrade,1989,Yes,5
Computing,Computing,NA,OrdinaryGrade,1990,Yes,5
Computing,Computing,NA,OrdinaryGrade,1991,Yes,5
Computing,Computing,NA,OrdinaryGrade,1992,Yes,5
Computing,Computing,NA,Intermediate2,2000,Yes,5
Computing,Computing,NA,Intermediate2,2001,Yes,5
Computing,Computing,NA,Intermediate2,2002,Yes,5
Computing,Computing,NA,Intermediate2,2003,Yes,5
Computing,Computing,NA,Intermediate2,2004,Yes,5
Computing,Computing,NA,Intermediate2,2005,Yes,5
Computing,Computing,NA,Intermediate2,2010,Yes,5
Computing,Computing,NA,Intermediate2,2011,Yes,5
Computing,Computing,NA,Intermediate2,2012,Yes,5
Computing,Computing,NA,Intermediate2,2013,Yes,5
Computing,Computing,NA,Intermediate2,2014,Yes,5
Computing,Computing,NA,Intermediate2,2015,Yes,5
Computing,Computing,NA,Higher,2003,Yes,6
Computing,Computing,NA,Higher,2004,Yes,6
Computing,Computing,NA,Higher,2005,Yes,6
Computing,Computing,NA,Higher,2010,Yes,6
Computing,Computing,NA,Higher,2011,Yes,6
Computing,Computing,NA,Higher,2012,Yes,6
Computing,Computing,NA,Higher,2013,Yes,6
Computing,Computing,NA,Higher,2014,Yes,6
Computing,Computing,NA,Higher,2015,Yes,6
Computing,Computing,NA,NewHigher,2000,Yes,6
Computing,Computing,NA,NewHigher,2001,Yes,6
Computing,Computing,NA,NewHigher,2002,Yes,6
Computing,Computing,NA,AdvancedHigher,2001,Yes,7
Computing,Computing,NA,AdvancedHigher,2002,Yes,7
Computing,Computing,NA,AdvancedHigher,2003,Yes,7
Computing,Computing,NA,AdvancedHigher,2004,Yes,7
Computing,Computing,NA,AdvancedHigher,2005,Yes,7
Computing,Computing,NA,AdvancedHigher,2006,Yes,7
Computing,Computing,NA,AdvancedHigher,2007,Yes,7
Computing,Computing,NA,AdvancedHigher,2008,Yes,7
Computing,Computing,NA,AdvancedHigher,2009,Yes,7
Computing,Computing,NA,AdvancedHigher,2010,Yes,7
Computing,Computing,NA,AdvancedHigher,2011,Yes,7
Computing,Computing,NA,AdvancedHigher,2012,Yes,7
Computing,Computing,NA,AdvancedHigher,2013,Yes,7
Computing,Computing,NA,AdvancedHigher,2014,Yes,7
Computing,Computing,NA,AdvancedHigher,2015,Yes,7
Computing (New),Computing,NA,Intermediate2,2005,Yes,5
Computing (New),Computing,NA,Intermediate2,2006,Yes,5
Computing (New),Computing,NA,Intermediate2,2007,Yes,5
Computing (New),Computing,NA,Intermediate2,2008,Yes,5
Computing (New),Computing,NA,Intermediate2,2009,Yes,5
Computing (New),Computing,NA,Higher,2005,Yes,6
Computing (New),Computing,NA,Higher,2006,Yes,6
Computing (New),Computing,NA,Higher,2007,Yes,6
Computing (New),Computing,NA,Higher,2008,Yes,6
Computing (New),Computing,NA,Higher,2009,Yes,6
Computing Science,Computing,NA,National3,2014,Yes,3
Computing Science,Computing,NA,National3,2015,Yes,3
Computing Science,Computing,NA,National3,2016,Yes,3
Computing Science,Computing,NA,National3,2017,Yes,3
Computing Science,Computing,NA,National3,2018,Yes,3
Computing Science,Computing,NA,National3,2019,Yes,3
Computing Science,Computing,NA,National3,2020,Yes,3
Computing Science,Computing,NA,National3,2021,Yes,3
Computing Science,Computing,NA,National4,2014,Yes,4
Computing Science,Computing,NA,National4,2015,Yes,4
Computing Science,Computing,NA,National4,2016,Yes,4
Computing Science,Computing,NA,National4,2017,Yes,4
Computing Science,Computing,NA,National4,2018,Yes,4
Computing Science,Computing,NA,National4,2019,Yes,4
Computing Science,Computing,NA,National4,2020,Yes,4
Computing Science,Computing,NA,National4,2021,Yes,4
Computing Science,Computing,NA,National5,2014,Yes,5
Computing Science,Computing,NA,National5,2015,Yes,5
Computing Science,Computing,NA,National5,2016,Yes,5
Computing Science,Computing,NA,National5,2017,Yes,5
Computing Science,Computing,NA,National5,2018,Yes,5
Computing Science,Computing,NA,National5,2019,Yes,5
Computing Science,Computing,NA,National5,2020,Yes,5
Computing Science,Computing,NA,National5,2021,Yes,5
Computing Science,Computing,NA,Higher,2016,Yes,6
Computing Science,Computing,NA,Higher,2017,Yes,6
Computing Science,Computing,NA,Higher,2018,Yes,6
Computing Science,Computing,NA,Higher,2019,Yes,6
Computing Science,Computing,NA,Higher,2020,Yes,6
Computing Science,Computing,NA,Higher,2021,Yes,6
Computing Science,Computing,NA,NewHigher,2015,Yes,6
Computing Science,Computing,NA,AdvancedHigher,2016,Yes,7
